datetime_start,ts_3_1_1,ts_3_2_1,ts_3_3_1,swc_3_1_1,swc_3_2_1,swc_3_3_1
2024-07-03 21:00:00,20.37701,20.99328,21.30532,9.60879,11.35365,15.4255
2024-07-03 21:30:00,20.12786,20.79605,21.24841,9.570910000000001,11.51592,15.56596
2024-07-03 22:00:00,19.90777,20.59991,21.13482,9.50476,11.11471,15.13206
2024-07-03 22:30:00,19.47146,20.40478,21.07809,9.9029,11.709700000000002,15.380540000000002
2024-07-03 23:00:00,19.06695,20.10025,20.96502,9.50742,11.368780000000001,15.492510000000001
2024-07-03 23:30:00,18.74642,19.88037,20.88043,9.53809,11.539240000000001,15.44257
2024-07-04 00:00:00,18.53421,19.66174,20.73989,9.109,11.295860000000001,15.09083
2024-07-04 00:30:00,18.32318,19.44436,20.59991,9.635019999999999,11.54889,15.5592
2024-07-04 01:00:00,18.16561,19.28216,20.51614,9.41134,11.4524,15.37519
2024-07-04 01:30:00,18.03479,19.12066,20.37701,9.630519999999999,11.34,15.35676
2024-07-04 02:00:00,17.90441,18.98657,20.26608,9.630790000000001,11.23643,15.15171
2024-07-04 02:30:00,17.74853,18.82629,20.15548,9.64485,11.49023,15.51264
2024-07-04 03:00:00,17.64495,18.71984,20.04519,9.7325,11.41765,15.12285
2024-07-04 03:30:00,17.49008,18.58715,19.96267,9.62621,11.6958,15.118010000000002
2024-07-04 04:00:00,17.3872,18.45492,19.85296,9.4225,11.26036,15.511099999999999
2024-07-04 04:30:00,17.25891,18.32318,19.74359,9.46978,11.16306,15.169450000000001
2024-07-04 05:00:00,17.15664,18.21804,19.66174,9.35458,11.24657,15.29403
2024-07-04 05:30:00,17.05456,18.1394,19.55288,9.10347,11.20736,15.155240000000001
2024-07-04 06:00:00,16.97821,18.03479,19.47146,9.09219,11.521099999999999,15.0306
2024-07-04 06:30:00,17.08007,17.98257,19.39025,9.68983,11.5031,15.171660000000001
2024-07-04 07:00:00,17.23333,17.98257,19.30917,9.54082,11.43935,15.282570000000002
2024-07-04 07:30:00,17.54165,18.03479,19.22827,9.38686,11.173,15.190909999999999
2024-07-04 08:00:00,17.93048,18.1918,19.20132,9.38205,11.456719999999999,15.28022
2024-07-04 08:30:00,18.27053,18.37579,19.20132,9.49543,11.20882,15.02676
2024-07-04 09:00:00,18.61364,18.56066,19.20132,9.3673,10.96353,15.024460000000001
2024-07-04 09:30:00,19.01336,18.77304,19.22827,9.34319,11.206570000000001,14.977129999999999
2024-07-04 10:00:00,19.41729,19.01336,19.28216,9.40431,11.29937,14.88959
2024-07-04 10:30:00,19.85296,19.28216,19.33615,9.53521,11.07766,14.66
2024-07-04 11:00:00,20.29376,19.55288,19.41729,9.12905,11.05518,14.18924
2024-07-04 11:30:00,20.71188,19.85296,19.52575,9.02627,10.7676,14.59185
2024-07-04 12:00:00,21.27685,20.18307,19.63449,9.17559,10.79994,14.26738
2024-07-04 12:30:00,21.87979,20.59991,19.77087,9.05166,10.84199,14.261109999999999
2024-07-04 13:00:00,22.61108,21.04983,19.90777,9.08694,10.57718,14.53604
2024-07-04 13:30:00,23.44866,21.53399,20.10025,8.84182,10.489460000000001,14.136299999999999
2024-07-04 14:00:00,23.96725,21.96673,20.26608,8.80198,10.51667,14.3418
2024-07-04 14:30:00,24.33816,22.22888,20.46044,8.989410000000001,10.604750000000001,13.87139
2024-07-04 15:00:00,24.05963,22.37539,20.62786,8.82082,10.44773,13.69309
2024-07-04 15:30:00,23.53964,22.31674,20.76797,8.64427,10.36309,13.522029999999999
2024-07-04 16:00:00,23.2073,22.1997,20.85229,8.42339,10.27041,13.63733
2024-07-04 16:30:00,22.78887,22.05392,20.93682,8.55862,10.50588,13.57858
2024-07-04 17:00:00,22.40478,21.90875,20.99328,8.64128,10.17443,13.34376
2024-07-04 17:30:00,22.14129,21.76416,20.99328,8.585049999999999,10.169350000000001,13.551260000000001
2024-07-04 18:00:00,21.82189,21.62014,21.02154,8.587259999999999,10.40595,13.8488
2024-07-04 18:30:00,21.53399,21.47671,21.02154,8.36283,10.66595,13.33318
2024-07-04 19:00:00,21.21997,21.27685,20.99328,8.412930000000001,9.8517,13.3301
2024-07-04 19:30:00,20.88043,21.10644,20.96502,8.35814,10.13821,13.56354
2024-07-04 20:00:00,20.59991,20.93682,20.93682,8.43362,10.493039999999999,13.39295
2024-07-04 20:30:00,20.34924,20.71188,20.88043,8.26162,10.316930000000001,13.658059999999999
2024-07-04 21:00:00,20.15548,20.54406,20.79605,7.91379,10.245429999999999,13.56497
2024-07-04 21:30:00,19.93524,20.40478,20.73989,8.03775,10.31834,13.544410000000001
2024-07-04 22:00:00,19.68902,20.2384,20.65582,8.21622,9.98505,13.65682
2024-07-04 22:30:00,19.49859,20.07272,20.59991,8.333110000000001,10.115599999999999,13.39718
2024-07-04 23:00:00,19.33615,19.93524,20.54406,8.45435,10.48219,13.040799999999999
