date,theta_1,t_dew,ws,rh,wd,sw_out,t_avg,H,vp,LE,sw_in,theta_mean,es,Rn,theta_2,vpd,lw_in,G,lw_out,t_min,t_max,Rn_subday_gaps,H_subday_gaps,G_subday_gaps,LE_subday_gaps,rso,flux,energy,H_corr,DOY,ebc_cf,ebr_5day_clim,LE_corr,ebr,flux_corr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,ETrF,ETrF_filtered,ET_fill,ET_gap,ET_fill_val
2024-06-02,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,375.7524480054969,,,,154,,,,,,,,,11.8,8.3,0.0,,,,False,
2024-06-03,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,376.19515518537116,,,,155,,,,,,,,,12.3,8.6,0.0,,,,False,
2024-06-04,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,376.61002796309594,,,,156,,,,,,,,,10.100000000000001,7.4,0.0,,,,False,
2024-06-05,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,376.99709671302486,,,,157,,,,,,,,,10.0,7.5,0.0,,,,False,
2024-06-06,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,377.3563920809541,,,,158,,,,,,,,,9.700000000000001,7.300000000000001,0.0,,,,False,
2024-06-07,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,377.68794483463114,,,,159,,,,,,,,,9.9,7.2,0.4,,,,False,
2024-06-08,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,377.9917857249976,,,,160,1.2553004137675323,0.7966220587777078,,,,0.7966220587777078,,,10.600000000000001,7.800000000000001,0.0,,,,False,
2024-06-09,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,378.26794535785075,,,,161,1.2771271925018408,0.7830073667455473,,,,0.7830073667455473,,,11.3,7.800000000000001,0.0,,,,False,
2024-06-10,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,378.5164540755976,,,,162,1.298029060252636,0.7703987765923896,,,,0.7703987765923896,,,9.1,6.9,0.0,,,,False,
2024-06-11,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,378.73734184878026,,,,163,1.3093852132153574,0.7637171933111848,,,,0.7637171933111848,,,9.5,7.2,0.0,,,,False,
2024-06-12,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,378.9306381770478,,,,164,1.316817955672612,0.7594064127787611,,,,0.7594064127787611,,,12.3,8.700000000000001,0.0,,,,False,
2024-06-13,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,379.09637199926976,,,,165,1.321380854066328,0.7567840845602293,,,,0.7567840845602293,,,14.0,9.600000000000001,0.0,,,,False,
2024-06-14,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,379.2345716124878,,,,166,1.2553004137675323,0.7546953997157775,,,,0.7966220587777078,,,7.9,6.300000000000001,0.0,,,,False,
2024-06-15,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,379.34526459943226,,,,167,1.2997264373130646,0.7527411821693172,,,,0.7693926747133869,,,13.200000000000001,9.200000000000001,0.0,,,,False,
2024-06-16,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,379.428477764346,,,,168,1.3419547731504913,0.7513811126064716,,,,0.7451815962860744,,,15.200000000000001,10.3,0.0,,,,False,
2024-06-17,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,379.4842370768878,,,,169,1.3446780350462288,0.750376193683463,246.71627528452768,,,0.7436724434675702,,8.687121985093688,15.3,10.3,0.0,,0.5677857506597181,8.687121985093688,True,8.687121985093688
2024-06-18,,,,,,,,,,,,,,,,,,,,12.24455,23.82318,33.0,33.0,33.0,33.0,379.5125676239155,,,,170,1.3474123721821925,0.7496295661348814,115.72443835617526,,,0.742163290649066,,4.07477095500556,8.4,6.4,0.0,,0.48509178035780476,4.07477095500556,True,4.07477095500556
2024-06-19,,-1.868021306760653,2.5556444583333335,21.247701041666666,258.1624130208333,139.7141332674468,20.390325833333332,13.765408958333332,0.548311027605575,133.66917958333332,415.39986132291665,31.366183048780485,2.558055373438908,194.221369375,32.347456829268296,2.0097443458333335,338.3719375,9.146669375,417.7698375,10.89477,28.89469,0.0,0.0,0.0,0.0,379.5134935689843,147.43458854166664,185.0747,18.51004306969942,171,1.3446780350462288,0.7448159647430507,179.74200974835813,0.7966220587777078,198.25205281805756,0.7436724434675702,4.708391207716337,6.331270237420944,10.100000000000001,7.4,0.0,0.6268584393486083,0.4454879643998012,4.499428440437993,False,
2024-06-20,,3.4654231090777095,2.73191500625,26.623706666666667,213.14294324583332,142.52163008444444,23.586887083333334,4.857340041666667,0.8630748013738923,128.22538952916668,416.32879069829784,28.2032134375,3.1088903847072253,196.79560468085108,28.985422083333333,2.2458155833333335,356.16465625,17.478288333333335,434.864125,13.03769,31.78799,1.0,0.0,0.0,0.0,379.4870381194285,133.08272957083335,179.31731634751776,6.544840068037634,172,1.3474123721821925,0.7426149576132951,172.77247627948014,0.742163290649066,179.3173163475178,0.742163290649066,4.530577920821184,6.104556743649937,12.0,8.6,0.0,0.5087130619708281,0.43867657719048153,5.264118926285779,False,
2024-06-21,23.106547727272726,14.58829909427331,1.2673261729166667,59.02849416666667,190.70488118749998,98.90028760208334,22.37944895833333,44.40070362083333,1.6964046660102978,63.603140770833335,302.7915061435362,24.406887083333334,2.789515984760298,150.40775399999998,25.854194999999997,1.09311131875,376.20807291666665,5.471479499999998,427.3219395833333,15.05755,28.41845,0.0,0.0,0.0,0.0,379.4332235009363,108.00384439166666,144.9362745,60.0771303171621,173,1.3530670781751577,0.7423405661917488,86.0593158455547,0.7451815962860744,146.13644616271682,0.7390616593440962,2.244668077918912,3.0371864776627895,9.5,7.0,0.0,0.3197038397539778,0.428500192122608,4.070751825164776,False,
2024-06-22,,12.855461152994897,1.8266363708333333,46.985386041666665,219.97027916666664,109.96477562234043,25.028364166666666,40.840903608333335,1.5320104397712033,77.94059505,338.0868750997807,23.88755852272727,3.3251103106045368,166.23516595833334,24.209548863636368,1.7930998708333332,381.16963749999996,12.334242541666667,440.7832520833333,16.66325,32.49761,0.0,0.0,0.0,0.0,379.35207093956024,118.78149865833333,153.90092341666667,55.15310322415694,174,1.3504378784827693,0.7420522127950341,105.25393182700661,0.7718049770029509,160.40703505116358,0.7405005561037062,2.7577072205484128,3.7241122883940125,11.4,8.200000000000001,0.0,0.32667651652579055,0.44437634351128796,5.065890316028683,False,
2024-06-23,,12.49886390342561,1.8567470333333331,45.80606541666666,217.9735872583333,86.30579672755555,24.257643958333333,1.6126466500000003,1.4842855496942144,84.54246156458333,253.04002428574563,22.383470952380954,3.1449796142775477,117.92711083333334,22.383470952380954,1.6606940645833335,380.98170208333335,0.8621821250000012,431.5511791666667,17.23363,33.21803,0.0,0.0,0.0,0.0,379.24360065115064,86.15510821458334,117.06492870833334,2.1753368486483398,175,1.3489234288542622,0.741488279830494,114.04130713747743,0.7359600280391264,116.21664398612576,0.7413319233763862,2.9890681647408814,4.0320240778613865,9.8,7.2,0.0,0.41143102835320267,0.41970171436202336,4.113076800747829,False,
2024-06-24,,14.233529880741523,2.0764199541666666,50.682109375,227.2616300625,88.64628069148935,24.653218749999997,5.24869596875,1.6758391700527666,83.99073597083334,280.6087709758772,,3.2458265096361,138.11464986458333,,1.5699873395833333,382.17168124999995,7.497352312500001,433.18771875,16.37203,32.71136,0.0,0.0,0.0,0.0,379.1078318382382,89.23943193958334,130.61729755208333,7.072157886116548,176,1.3474123721821925,0.7403624523497718,113.17015679578877,0.6832129711150955,120.2423146819053,0.742163290649066,2.970696804141495,4.00275362790235,10.600000000000001,7.6000000000000005,0.0,0.3776182667832405,0.3908780626720975,4.143307464324234,False,
2024-06-25,,12.025257664523958,2.373849402083333,39.6969075,234.42900718750002,89.31655087021277,25.91388458333333,-12.801183583333334,1.4341060449328777,107.65831158333333,291.1736355657895,,3.5052809136828778,143.8392563125,,2.07117486875,385.66593958333334,9.299836062499999,441.23606875,17.1405,34.82649,0.0,0.0,0.0,0.0,378.9447826944279,94.85712799999999,134.53942025,-17.21347038710271,177,1.3446780350462288,0.7379688563856077,144.76576687627133,0.7050508157663924,127.55229648916861,0.7436724434675702,3.8124486002597266,5.126515892511995,9.5,7.2,0.9,0.539633251843368,0.38183885040542387,3.6274690788515267,False,
2024-06-26,,14.465955003707846,2.10811453125,52.38018208333333,251.81288803125003,63.25716946270833,24.051401458333334,-2.8628966499999993,1.6947580521234888,75.631162325,204.99619419517543,,3.0706102687901553,96.29833814583333,,1.3758522166666667,387.1337520833333,0.7531500062499988,429.2577958333333,18.99626,31.54119,0.0,0.0,0.0,0.0,378.7544704164099,72.76826567500001,95.54518813958333,-3.8418778245040506,178,1.3419547731504913,0.7358572269037134,101.49359928095336,0.7616109936242086,97.65172145644931,0.7451815962860744,2.673469144177588,3.5876746788996727,7.9,6.1000000000000005,1.2000000000000002,0.454136035303756,0.384381794613596,3.0366161774474087,False,
2024-06-27,,13.455749559662081,2.7777562872340424,48.022699787234046,193.656805641844,102.52577159666666,24.74764014184397,23.348278432624113,1.5736622912933937,60.537550711347514,273.61024679395297,,3.2604129317189257,127.4056200070922,,1.686750640425532,381.5868361702128,-0.80929480141844,436.8808078014184,17.25778,32.78176,1.0,1.0,1.0,1.0,378.5369112237274,83.88582914397162,128.21491480851063,31.45975922927238,179,1.3474123721821925,0.7329258273351557,81.5690448100765,0.6542595240909013,113.0288040393489,0.742163290649066,2.1413685675572234,2.8853065013286616,9.4,6.7,3.5,0.306947500141347,0.371156653811526,3.4888725458283445,False,
2024-06-28,,8.957705795938324,3.0084142041666664,38.97476375,243.27184851083334,128.64561767111113,25.094266666666666,49.605634549166666,1.2157576627516962,65.46977449375,364.44695555372806,20.464908375,3.374111519001696,169.8727540625,21.10642425,2.15835385625,372.91706041666663,3.0710939166666673,443.5524479166667,16.65564,33.62636,0.0,0.0,0.0,0.0,378.29212038647717,115.07540904291666,166.80166014583335,66.9893278813682,180,1.3504378784827693,0.726629888458662,88.41286337208507,0.6898936673790126,155.40219125345328,0.7405005561037062,2.316610165688949,3.1284381174246016,12.200000000000001,8.700000000000001,0.0,0.2564293538872624,0.4067542067783005,4.962401322695267,False,
2024-06-29,,6.297143291700896,3.2229758125,25.175815625,264.7113904645833,119.59128862,26.203424583333334,25.512515270833333,0.9808654688703867,81.59082687499999,341.76460453947374,19.752841315789475,3.563843718870387,154.58826041666666,20.441480263157896,2.58297825,376.9668166666667,9.951850270833333,448.4578104166667,17.62052,33.38402,0.0,0.0,0.0,0.0,378.02011226115104,107.10334214583332,144.63641014583334,34.66562625528488,181,1.3587694465749385,0.7235473312041624,110.86312267853536,0.7405005561037062,145.52874893382022,0.7359600280391264,2.8901439063890253,3.9270392362061464,11.4,8.3,0.0,0.3444771259829953,0.4263159940932604,4.860002332663169,False,
2024-06-30,,8.381017123645524,2.8244123125,30.344298124999998,237.36892230208332,111.27858130413043,25.885483333333337,31.220424104166668,1.1304588178566672,78.35819149166666,329.376035060307,19.222454871794874,3.499071213690001,151.13888775,19.830041794871793,2.3686123958333334,379.9143291666667,7.5218155,447.5460458333334,17.63136,33.33012,0.0,0.0,0.0,0.0,377.72090033485864,109.57861559583333,143.61707225,42.692358603455396,182,1.367449668877422,0.7223447911353214,107.15088300911322,0.7629915711210533,149.8432416125686,0.7312883411796268,2.774782205845717,3.7943750085906887,11.9,8.5,0.0,0.31885504273871335,0.4367510363616893,5.1973373327041035,False,
2024-07-01,,6.71221374950709,3.88624575,27.436928750000003,269.0066375,127.10901935319148,25.731871458333334,-20.949252166666664,1.0139912371949036,155.87163938333333,369.5800235482456,25.478536428571427,3.4376156413615706,172.20228375,27.283380238095237,2.4236244041666666,370.8134520833333,27.92225991489362,440.0586645833334,16.22505,32.13507,0.0,0.0,3.0,0.0,377.39449727819203,134.92238721666666,144.28002383510636,-29.265527930729117,183,1.3969724407296442,0.7173649828214066,217.74838450986613,0.9351425348450574,188.48285657913698,0.7158337350432598,5.518830412893723,7.709653991873134,12.3,8.700000000000001,0.0,0.6268011375506612,0.47839839392170347,5.884300245236953,False,
2024-07-02,38.22555157894737,4.66108347303578,2.2531802375,25.072787291666668,229.46074122916664,117.20275657446808,24.80549375,17.775689645833335,0.8653130044228788,125.9560814375,377.77889989364036,44.853313541666665,3.252659816922879,184.9982713125,49.001502499999994,2.3873468125,363.28794375,6.744611875000001,437.1120645833333,17.96026,32.12488,0.0,0.0,2.0,0.0,377.0409150070242,143.73177108333334,178.2536594375,24.83214855019246,184,1.3969724407296442,0.7085851672365536,175.95717451048625,0.8063327930371558,200.7893230606787,0.7158337350432598,4.455639093918972,6.224405020042408,9.200000000000001,7.0,0.0,0.6765657630480877,0.4795146705640968,4.411534969189691,False,
2024-07-03,33.636979268292684,0.5103070684292916,3.660980458333333,19.098254416666666,270.41100823958334,128.24119934782607,24.932222083333333,0.3927459375000006,0.6454749674393693,130.86616777708335,372.1391833760965,39.598562083333334,3.347296800772703,165.66672520833333,44.03146375,2.7018218333333333,357.07601666666665,-5.842301666666668,437.3533479166667,16.0726,32.97533,0.0,0.0,1.0,0.0,376.66016475354263,131.25891371458334,171.509026875,0.5545260510758466,185,1.4119205270604378,0.6999565093376425,184.77262858219922,0.7653178150806492,185.32715463327503,0.70825516084957,4.629898341570314,6.537048506666205,12.4,8.700000000000001,0.0,0.5271813311827585,0.4507874210669424,5.589764021230086,False,
2024-07-04,,-4.09126192132637,3.2290850541666667,13.422802520833335,263.99378525000003,162.82317658536587,25.184168333333332,-6.763490458333333,0.4610725214650875,132.98531458333335,416.5701054024123,36.04540677083333,3.3729280214650874,177.767464375,38.95087208333333,2.9118555,347.24251875,4.0557508125,443.53634791666667,16.32404,33.29037,0.0,0.0,2.0,0.0,376.2522571468392,126.22182412500001,173.7117135625,-10.06357088054382,186,1.4879256417290334,0.6917406267173295,197.8722595419437,0.7266166543201272,187.80868866139986,0.6720765957349569,4.706017652657732,7.002204335818916,11.700000000000001,8.3,0.0,0.5984790030614457,0.472776150788314,5.531480964223274,False,
2024-07-05,,,1.92457131875,10.911214179166665,233.88830979166667,148.58701657272726,23.4544925,35.5313900625,0.21942664875057902,59.86156889583333,410.49744553947363,31.2392059375,3.121655977780121,180.5141625,33.74985645833333,2.7652481797619046,344.4771625,-1.7660310416666658,434.4553,10.85867,32.39722,0.0,0.0,3.0,0.0,375.8172023033852,95.39295895833334,182.28019354166668,50.167498984235,187,1.4119205270604378,0.6839494429024257,84.51977790606969,0.5233314552989425,134.6872768903047,0.70825516084957,2.114813917718165,2.98594918133938,11.3,8.0,0.0,0.26424329038401595,0.39359849180087875,4.44766295734993,False,
2024-07-06,,,3.5939842708333334,1.940446699860681,322.41700624541664,138.2736162173913,24.204597916666668,-9.805615345268542,0.0027593992219694,35.84609248932225,393.97715898026314,26.507540729166667,3.2192639285480653,167.17184208333333,28.98938708333333,,347.37797083333334,2.2931441874999994,437.83583541666667,15.2907,33.13054,0.0,10.0,0.0,10.0,375.3550099277199,26.04047714405371,164.87869789583334,-13.424175702445211,188,1.369029400987335,0.6775632232817369,49.07435452839344,0.15793718337407964,35.65017882594824,0.7304445027103191,1.267303091324422,1.7349751919852714,12.100000000000001,8.5,0.0,0.14338637950291497,0.3220959038514043,3.8973604366019923,False,
2024-07-07,,,4.326594154166666,,333.63604145833335,124.10545026666668,24.226323750000002,,,,329.5990128859649,23.407774583333335,3.236583216623115,127.73300458333334,24.730411041666667,,352.7002166666667,-3.9104983333333334,435.16866458333334,15.74606,33.72884,0.0,13.0,0.0,13.0,374.86568942368956,,131.64350291666668,,189,1.448427916883602,0.6730517286056508,106.24234368071875,,,0.6904037048330114,,3.7561716579649453,13.9,9.5,0.0,,0.27022817683201045,3.7561716579649453,True,3.7561716579649453
2024-07-08,,,2.3177665916666665,1.5305677765957446,223.12643808333334,139.66861088510638,24.405337083333333,25.905684500000003,-0.5166157826258951,29.36451958541667,410.461144997807,21.60905023809524,3.2569280021696585,175.99342416666664,22.456134285714285,,351.28945208333334,14.989932229166667,442.2610729166667,13.88112,32.87449,0.0,1.0,0.0,1.0,374.3492500165563,55.27020408541667,161.00349193749997,40.127437426044025,190,1.5489819396991429,0.6714627720008193,45.48511050575218,0.3432857475344202,85.6125479317962,0.6455853192156836,1.03835487374922,1.6083929464361255,10.600000000000001,7.7,0.0,0.15173518362604957,0.25576647376390754,2.71112462189742,False,
2024-07-09,,,3.4243482083333334,1.4681960837499999,276.63067265416663,147.79705009302327,25.958827083333333,-19.120713749999997,-0.05474474498049645,49.640294990624994,388.17830115625,18.592964444444444,3.560108673414288,160.51417302083334,19.876161333333336,,359.2166604166667,10.802682083333332,449.87301875,16.45468,34.39714,0.0,0.0,0.0,0.0,373.80570088629355,30.519581240624998,149.7114909375,-29.617640272907067,191,1.5489819396991429,0.6743039400727432,76.89192042181595,0.20385597023655316,47.274280148908886,0.6455853192156836,1.7579627748226334,2.7230525888636503,11.0,7.9,0.0,0.24755023535124093,0.37574377412357274,4.133181515359301,False,
2024-07-10,,,2.817133029166667,2.3634360858333334,217.92075517916666,133.153812695,26.974867500000002,7.26559025,0.09959932122644026,41.69273410791667,339.670611856383,17.142014743589744,3.7772563393133805,140.80837148936172,18.158949743589744,,374.6944645833333,12.884925020833334,453.52629583333334,18.01861,35.99066,1.0,3.0,0.0,3.0,373.23505131236357,48.95832435791667,127.92344646852838,11.25426807850418,192,1.5489819396991429,0.6738561476797021,64.58129214984137,0.38271580159436497,75.83556022834556,0.6455853192156836,1.4779608550816594,2.2893346721037924,10.600000000000001,7.7,0.0,0.2159749690663955,0.4635418688305326,4.913543809603646,False,
2024-07-11,,-12.879922332644613,2.3156212687499997,9.23000434375,219.94833233541667,120.04728966304347,27.112773333333333,-11.072020104166667,0.30414798218172306,92.246763375,340.0407289588816,22.623521153846152,3.7742036413413125,146.59777502083332,24.20472717948718,3.3288204189189186,378.2633354166667,22.513564708333334,451.35859375,16.83813,35.17235,0.0,0.0,4.0,0.0,372.6373108302536,81.17474327083333,124.08421031249999,-17.15035917733999,193,1.5489819396991429,0.6730405522783321,142.88857046357535,0.6541907553458955,125.73821128623536,0.6455853192156836,3.270481622947099,5.065916968062998,9.9,7.300000000000001,0.0,0.5117087846528281,0.49561932161507327,4.906631283989226,False,
2024-07-12,39.68811955555556,3.1224298714437815,2.6640152083333333,18.203965604166665,246.80754201041668,134.39536765789472,27.917010833333332,-25.229613749375,0.7852867808087799,141.45685747916667,341.25572983497807,45.930240625,3.964433134975447,169.81241541666665,51.28793166666667,3.179146354166667,386.1649375,20.978332708333333,448.76590625,16.67506,36.72113,0.0,0.0,2.0,0.0,372.01248940001625,116.22724372979167,148.8340827083333,-39.08021604336705,194,1.5489819396991429,0.6758650294112628,219.11411748182476,0.7809181984045919,180.03390143845775,0.6455853192156836,5.019068222701086,7.774446031081857,7.9,6.300000000000001,0.0,0.9841070925420072,0.5303688398124349,4.189913834518236,False,
2024-07-13,35.747524324324324,5.9686579572925185,2.414104120833333,21.576755208333335,246.23097765625002,118.73422863333334,28.304635,-5.132256291666666,0.9542122713901021,124.52897739583334,361.19068519051535,43.564936145833336,4.007631438056769,177.4064435,48.72603791666666,3.0534191666666666,391.16036041666666,14.800945791666665,455.1385833333333,19.9269,36.18758,0.0,0.0,4.0,0.0,371.36059758703385,119.39672110416667,162.60549770833333,-7.7036927408655975,195,1.5010343020815655,0.6830797156886154,186.92226667428574,0.734272351100511,179.21857393342015,0.6662072936063126,4.420106837979342,6.6347319826722755,9.9,7.300000000000001,0.0,0.6701749477446742,0.582947695020919,5.771182180707099,False,
2024-07-14,,8.062062822662798,2.834492979166667,25.588538125,295.4430566666667,92.91098651777779,27.642443541666665,-44.284016145833334,1.099563916713049,135.33714335416667,279.64149455729165,42.53396020833333,3.7973921458797157,132.9135004791667,45.774688749999996,2.697828229166667,396.9122541666666,-10.031558895833331,448.36545416666667,21.76737,33.81984,0.0,0.0,2.0,0.0,370.6816467551857,91.05312720833334,142.94505937500003,-64.10757645402745,196,1.4476459461786937,0.6899785915140304,195.9202669440641,0.6369798830854717,131.81269049003666,0.6907766381964244,4.80065502576799,6.949648787055403,10.100000000000001,7.4,1.4000000000000001,0.688084038322317,0.7023099616602764,7.093330612768792,False,
2024-07-15,,9.164398639370507,2.2348921291666666,32.084603125,265.9314934791667,73.53215580928571,25.730402916666666,-21.512326568749998,1.1842168149522896,78.46149291145834,205.4327813895833,39.30959447916667,3.3883046482856227,97.99170670833333,42.54520604166667,2.2040878333333334,398.35821875000005,-5.149870312500001,437.01855,20.62702,33.72599,0.0,0.0,0.0,0.0,369.97564927255996,56.94916634270834,103.14157702083332,-30.586415421928358,197,1.4218088092042953,0.6952280574513426,111.55724180483183,0.5521455846191425,80.97082638290348,0.7033294445261192,2.7780233773388288,3.9498181100758147,10.0,7.300000000000001,0.0,0.39498181100758145,0.7647191416051982,7.647191416051982,False,
2024-07-16,,10.468794461675852,2.0468941020833333,39.310875208333336,245.94394018749998,72.33843918888888,24.225548958333334,-14.854176529166667,1.3115448755281518,90.62400136531916,213.4094939855263,39.57416958333334,3.08271320592581,95.06063302083334,39.57416958333334,1.7935173340425534,386.1836083333333,-7.473187666666665,428.36192916666664,18.10744,30.63757,0.0,0.0,0.0,2.0,369.2426187298042,75.7698248361525,102.5338206875,-21.11979904264485,198,1.4218088092042953,0.700708109298125,128.85000346655283,0.7389739729594381,107.73020442390802,0.7033294445261192,3.2039866484918513,4.555456441398659,7.4,5.7,0.0,0.6156022218106296,0.7161525099918489,5.299528573939682,False,
2024-07-17,,8.328245589870809,2.7697093562500004,30.888948541666664,250.85182029583333,101.25511293333334,25.723774375,-35.623793,1.1167914449157077,154.27294145833335,327.6828128997807,34.98736988372093,3.456147157415708,165.08263041666666,37.81073441860465,2.3393557125,383.4187625,10.952822874999997,442.83966458333333,16.97218,33.26989,0.0,0.0,0.0,0.0,368.48257017116583,118.64914845833334,154.12980754166665,-49.37647743729303,199,1.386053344664703,0.7061881611449075,213.83052649958486,0.7698001467124285,164.45404906229183,0.7214729532952483,5.46218372117064,7.570878015901658,7.2,5.9,1.4000000000000001,1.051510835541897,0.7312904195777621,5.2652910209598875,False,
2024-07-18,,9.289703503203725,2.7479953875,30.338705208333334,298.2780815625,94.73655407317072,26.358070625,-52.04296031249999,1.1956144535647635,141.016699375,250.99476043453947,31.920323522727276,3.5001961202314305,124.18042133333334,34.862776363636364,2.304581666666667,399.266275,1.8508130833333325,443.61117291666665,20.46342,32.43991,0.0,0.0,0.0,0.0,367.69552033821566,88.97373906250002,122.32960825,-72.134319207393,200,1.386053344664703,0.7097476824386946,195.45666782229569,0.7273279162365013,123.32234861490268,0.7214729532952483,4.995899508345591,6.924583223151152,7.300000000000001,5.9,0.0,0.948573044267281,0.7511044471392433,5.483062464116476,False,
2024-07-19,,10.442908610357696,2.312180891666667,34.02986875,240.42448945624997,94.92854826222222,26.112767083333335,-22.260923520833334,1.2927722125647672,113.38231674999999,277.63927544932017,30.929110277777777,3.4726981708981004,136.06724989583333,32.36405722222222,2.1799259583333335,390.13286250000004,1.7142694374999994,440.09525625,19.92778,33.06828,0.0,0.0,1.0,0.0,366.88148792620035,91.12139322916666,134.35298045833332,-30.706972462770878,201,1.3794114352009312,0.710888846650485,156.40086427452405,0.6782238318667295,125.69389181175318,0.724946868266563,4.015922756164993,5.539609772737631,8.6,6.4,0.5,0.6441406712485618,0.8175145019985417,7.030624717187458,False,
2024-07-20,,10.364628343416298,2.387178,35.438499791666665,207.99756512291665,82.68491386222222,25.574652916666665,-31.977849562499998,1.288109658298384,112.30646487916665,247.1803899185161,30.1643725,3.3675333874650506,108.10418041666667,30.1643725,2.0794237291666664,388.4127354166667,-2.702030124999999,437.5148395833333,19.86788,31.6699,0.0,0.0,0.0,0.0,366.04049385290637,80.32861531666666,110.80621054166666,-44.32300534128783,202,1.386053344664703,0.7108888466504849,155.66275127323792,0.724946868266563,111.33974593195012,0.7214729532952483,3.9757461403768177,5.510596235407071,7.1000000000000005,5.7,0.0,0.7761403148460663,0.8389476243619418,5.956528132969788,False,
2024-07-21,,9.24045103278369,2.440375947916667,33.56858104166667,262.999032,107.16267197954545,25.00784833333333,-22.88791127083333,1.191527648271901,121.62023241666667,305.9266057740334,28.458937499999998,3.2627692941052344,141.69506362500002,28.670454444444445,2.0712416458333336,382.13182708333335,1.3165796666666678,437.75284375,18.15064,30.71867,0.0,0.0,0.0,1.0,365.172561539867,98.73232114583334,140.37848395833336,-32.54223386915711,203,1.4218088092042953,0.710888846650485,172.9207178274905,0.7033294445261192,140.37848395833336,0.7033294445261192,4.303102127137523,6.118188511269872,7.4,5.800000000000001,0.5,0.8267822312526854,0.8001577150908525,5.921167091672309,False,
2024-07-22,,8.764532696095344,2.0548579166666667,32.5019975,243.72684209791666,108.72032315434782,25.22087270833333,-18.11787325,1.163105505773023,174.93668381249998,355.4969108302005,46.26779072916667,3.3497916162938566,181.0921075,49.670596458333335,2.1866861105208333,376.88952083333334,18.2045113125,434.638625,15.79359,33.11179,0.0,0.0,3.0,2.0,364.27771720567523,156.81881056249998,162.8875961875,-25.667585753515215,204,1.4166997085883255,0.7092394367623823,247.83274897857677,0.9627424937991335,222.16516322506152,0.7058658895302893,6.190791411943344,8.770492389231244,10.200000000000001,7.5,0.0,0.8598521950226709,0.7281677798077802,7.427311354039359,False,
2024-07-23,,8.449591673284704,2.785934854166667,31.960903541666667,245.91712966666668,89.12173117380952,25.029832499999998,-35.318922083333334,1.1354217912462126,123.72099791666666,277.5933366802877,43.51756414634146,3.257161249579546,134.4897191304348,46.55469829268293,2.1217394583333333,384.5126479166667,-5.796154562499999,433.9620479166667,18.89833,33.01049,2.0,0.0,0.0,0.0,363.3559901711104,88.40207583333333,140.28587369293479,-50.03630662311211,205,1.4166997085883255,0.7077107207828338,175.2755016947985,0.6301566473245376,125.23919507168638,0.7058658895302893,4.377523336156058,6.201636034670882,8.1,6.2,0.0,0.7656340783544299,0.7261692318787547,5.881970778217913,False,
2024-07-24,32.67336108108108,9.212986481589072,2.6088048125000003,29.375406875,235.34088224166666,92.26366794042552,26.988503124999998,-39.39572954166667,1.1914545031524135,147.438761875,308.48626285714283,38.11924340425532,3.6877658573190804,156.6457711875,43.62509972972973,2.4963113541666666,395.86448125,6.892364854166666,446.2648583333333,19.31732,34.80791,0.0,0.0,0.0,0.0,362.4074131757212,108.04303233333334,149.75340633333334,-55.851786723506834,206,1.4177117005647912,0.7058661943513477,209.02565782697357,0.7214729532952483,153.17387110346675,0.7053620278379714,5.226608462192029,7.40982397112059,9.5,7.1000000000000005,0.8,0.7799814706442727,0.7290975439459056,6.926426667486104,False,
2024-07-25,,13.180781966002337,2.5533447541666665,45.06942874999999,304.4454735416667,50.93928563478261,24.946962708333334,-40.888756701249996,1.5774657679471826,87.50959616666667,164.9928377904762,38.58989744444444,3.205412805447183,71.23110627083334,41.166922666666665,1.6279470375,394.79217708333334,-6.120046078541666,429.9994520833333,20.68138,32.23915,0.0,0.0,0.0,0.0,361.43202270544634,46.62083946541667,77.351152349375,-58.13599447524841,207,1.4218088092042953,0.7044015647643225,124.4219147196771,0.6027168057541339,66.2859202444287,0.7033294445261192,3.0960355531857364,4.4019706231291735,9.9,7.300000000000001,2.8000000000000003,0.44464349728577507,0.7225635198838748,7.1533788468503605,False,
